Date,Segment,Region,Category,Ship Mode,State,Sales,Profit,Discount,Product Quality Score,Service Speed Score,Pricing Score,Customer Service Score,Department,Customer Satisfaction,Inventory Turnover
2021-12-04,Consumer,South,Technology,First Class,Texas,884.07,49.11,210.17,1.6847811094463272,1.5652829488376891,3.979994547432732,2.1307282347058982,Grocery,4.09,8.32
2021-06-07,Home Office,Central,Furniture,First Class,Texas,1301.53,258.76,29.72,3.8640174051851504,2.9509314787769,4.090920463980645,1.590055253194182,Electronics,3.94,5.06
2022-06-09,Corporate,South,Technology,Second Class,California,1363.22,84.89,310.42,3.7198300538897877,3.075213535467084,1.0484775959533859,3.0037462940915134,Electronics,1.81,3.81
2022-09-23,Consumer,Central,Furniture,Second Class,California,992.83,107.42,216.81,3.070731174065073,1.6105737718731876,1.151311380898087,1.7232137890691974,Garden,1.29,1.71
2021-10-16,Corporate,South,Furniture,Same Day,Florida,1420.86,331.66,34.49,1.018232283651109,2.832106767330176,2.910240387287488,4.985526792757286,Pharmacy,1.68,0.62
2021-04-26,Home Office,Central,Technology,Standard Class,Texas,1006.05,206.31,280.39,4.4226591040609975,4.546072389189857,4.465425597898537,2.6782632162514073,Electronics,1.04,3.85
2022-08-23,Consumer,Central,Office Supplies,Standard Class,New York,891.3,162.58,129.63,4.949590691709578,3.3007915440980815,1.8600254195894204,2.549364747624446,Electronics,4.02,8.31
2022-09-29,Corporate,West,Technology,Same Day,Washington,1016.2,132.04,80.63,3.6697768296566062,1.7438133902154074,1.574307056970818,1.2566563464709088,Clothing,1.82,3.79
2022-02-14,Consumer,South,Office Supplies,Standard Class,Texas,1236.22,74.13,173.05,4.732911782458265,4.8212855826121865,4.732649006120672,3.3943608727065686,Garden,2.74,8.28
2021-06-24,Consumer,East,Technology,Second Class,Texas,596.38,60.86,150.17,4.031258411894868,4.571389374992364,4.564449361937981,1.4972132905807713,Grocery,1.37,7.06
2022-05-14,Corporate,South,Furniture,Standard Class,New York,947.85,138.55,78.34,3.736647692816368,4.708027138995922,2.0746971017818607,2.04696586104016,Grocery,3.15,4.67
2022-07-19,Corporate,East,Technology,Standard Class,Texas,1074.35,144.56,295.54,2.4050539837428118,4.123668558483228,4.361139961428842,2.1965569939565226,Clothing,2.63,0.91
2022-09-15,Consumer,South,Furniture,First Class,New York,1090.77,154.48,31.39,1.3186386603995022,3.245438645509999,4.028040542816017,1.3924639672321906,Garden,2.09,7.24
2022-07-31,Home Office,West,Office Supplies,Standard Class,New York,907.89,50.9,32.61,1.1286835635433867,4.103071583797208,4.981564167966597,4.320055354910023,Pharmacy,4.8,5.89
2021-11-29,Consumer,Central,Technology,Second Class,New York,1122.2,198.2,206.26,2.8022461342498732,3.4776545300354536,1.6534974814148886,1.4421160421981338,Garden,2.24,4.92
2022-08-09,Home Office,East,Office Supplies,First Class,New York,1073.03,150.43,169.37,2.8381429664425513,1.0227778221831652,4.589574490399064,2.932020124754572,Electronics,3.68,9.77
2021-05-27,Consumer,Central,Technology,Same Day,Texas,852.02,45.46,174.44,2.5447409729665798,1.4651285018603488,1.227921415579719,2.15625031869626,Electronics,4.86,7.61
2022-10-06,Corporate,Central,Furniture,Same Day,Texas,1545.4,367.56,34.92,1.1196920575573186,1.43818258150259,3.6922585859290007,1.9461782630433788,Grocery,3.79,3.78
2021-02-18,Home Office,Central,Furniture,Standard Class,Washington,1109.89,99.38,94.86,1.7973809475278162,3.215452725863119,3.6766312195571427,1.8931834116253077,Grocery,3.75,3.74
2021-03-18,Home Office,West,Technology,Second Class,California,917.2,76.97,196.2,1.5460579988364347,3.782940112694616,4.662775797755038,3.6794575039053976,Grocery,4.13,6.34
2021-10-21,Consumer,South,Office Supplies,First Class,Washington,857.07,172.29,94.17,1.0509544063983376,4.757410211304304,1.9115020954679869,4.175190020185041,Grocery,3.6,1.97
2021-04-27,Consumer,Central,Technology,First Class,New York,1257.35,150.55,123.66,3.47653425649292,4.604910495540739,1.6865296188574743,2.635653433391395,Clothing,2.64,5.64
2022-05-09,Home Office,West,Technology,Same Day,Florida,1025.51,176.71,254.06,1.395783858592564,3.391337714691181,3.054045593399737,2.2741132135277375,Clothing,1.94,5.8
2022-07-15,Corporate,West,Technology,Second Class,Washington,1637.03,83.8,394.29,1.593558142067835,3.284854413447661,4.810286968336799,3.9241424451352445,Clothing,4.83,6.76
2021-04-20,Home Office,West,Office Supplies,First Class,Florida,891.02,121.43,201.41,1.3964526517146054,1.273258750046005,2.1154640779558886,2.0766569251331815,Garden,3.58,8.59
2021-06-29,Home Office,South,Technology,Same Day,Florida,689.35,37.89,132.36,4.058661636820476,4.084846236731205,4.186659818725119,4.481842955765221,Electronics,1.03,6.77
2022-07-16,Corporate,East,Furniture,Standard Class,Texas,993.08,91.28,284.79,4.533513613932843,2.0638359565890054,2.2797686097021796,2.175510144000357,Garden,2.5,9.08
2021-03-13,Corporate,Central,Technology,First Class,New York,1043.77,92.84,16.81,1.4751761191254973,4.671665433945888,2.0204873256353033,1.205010254144029,Garden,1.16,0.7
2022-03-10,Consumer,West,Technology,Same Day,California,470.39,114.86,25.53,3.46265973356855,1.8848222529344638,3.736422827169864,2.881370503377102,Pharmacy,4.43,6.26
2021-10-13,Consumer,East,Furniture,Second Class,California,922.71,101.94,132.29,3.47875457835202,3.7852896346276514,4.085623976337744,2.199621428991118,Electronics,1.88,0.79
2022-05-31,Consumer,East,Technology,Second Class,California,907.9,197.79,82.98,2.125305962336778,1.4491741448666993,1.05225341598757,2.863815050876802,Garden,3.16,8.49
2021-03-16,Corporate,West,Office Supplies,First Class,California,907.81,121.78,86.31,3.3540529001252053,2.975529862851741,3.3344034314055575,2.1681057899267944,Garden,1.8,1.71
2022-08-20,Home Office,South,Technology,Same Day,California,842.44,187.38,247.92,2.733126996847904,1.5959235870710016,3.123612879348582,4.948058517574015,Grocery,3.55,5.18
2022-05-06,Corporate,East,Office Supplies,Standard Class,Florida,664.2,121.25,15.16,1.4305809974519414,4.370741722229564,2.556029196332585,4.898144249060849,Pharmacy,3.61,1.52
2021-11-18,Consumer,South,Technology,First Class,Florida,1189.51,61.16,20.83,4.832988265063813,3.4560284124164418,4.141270920684937,3.4701408226452046,Pharmacy,4.06,6.61
2022-06-17,Home Office,South,Technology,First Class,Florida,854.04,61.76,240.15,3.714541770136632,4.908961339600575,2.4236829173676604,4.626240469117979,Clothing,3.1,5.71
2021-07-28,Consumer,East,Technology,First Class,New York,744.07,41.87,41.98,4.815838040717976,1.5640981102683011,3.176112375669382,2.2517438634565434,Clothing,4.33,0.88
2021-02-12,Home Office,East,Office Supplies,First Class,Washington,810.02,55.15,18.2,1.6040932295709491,4.424404403027001,2.711432898799809,4.15157157299847,Electronics,4.05,7.63
2022-05-14,Corporate,East,Furniture,Same Day,Texas,881.92,82.96,126.1,4.176614713088962,3.9372405989388377,2.792206799972444,4.060210126861545,Clothing,3.07,5.55
2021-01-29,Consumer,South,Technology,Standard Class,Florida,1027.16,212.74,272.97,2.6825032712945682,2.548851416257771,2.942470207628678,2.4212580544934195,Pharmacy,4.41,4.8
2022-02-15,Corporate,South,Technology,Standard Class,New York,1167.08,229.61,115.26,4.718744587466125,1.0716088727737239,1.6247241692691992,3.8858869218436087,Grocery,1.49,8.99
2021-06-30,Corporate,East,Technology,Same Day,New York,761.71,75.37,213.55,3.7479638282183103,3.9438738839092893,4.213835537083737,1.3744697087945257,Grocery,1.56,7.95
2021-11-01,Corporate,West,Furniture,Standard Class,Texas,880.18,112.74,229.67,1.588661772013424,1.39259173675767,2.162369614377873,1.9303247444500449,Electronics,4.96,8.78
2022-09-07,Home Office,West,Technology,First Class,California,663.62,147.26,60.6,1.1298983117347636,4.235773495804857,3.0651831964960383,1.8396070515717882,Clothing,1.52,2.44
2021-09-16,Corporate,South,Office Supplies,Standard Class,New York,151.93,9.79,20.7,1.502488967035513,4.193976135532129,2.0922731179957004,3.5030853520220386,Electronics,3.52,5.16
2022-01-08,Corporate,West,Furniture,Second Class,Washington,1038.95,169.31,288.71,3.850759108646474,1.8629088141305474,4.437133404438587,1.8070486909085033,Clothing,3.56,4.0
2022-01-16,Home Office,East,Office Supplies,First Class,Washington,1380.0,100.75,63.14,1.0421672563521254,4.863634560919866,4.326748128343508,2.134228800590026,Pharmacy,2.55,3.53
2022-09-05,Corporate,South,Office Supplies,Second Class,Washington,1130.52,281.29,31.6,2.9130580008002203,4.171607675387991,4.802479148853189,2.089437561389902,Grocery,2.74,3.37
2021-04-01,Corporate,West,Furniture,Second Class,New York,873.24,120.79,56.52,3.2122132935069336,3.4183598710026186,2.4570564569654687,4.773397960154718,Pharmacy,3.07,3.19
2021-03-10,Corporate,South,Furniture,First Class,New York,1024.12,238.68,77.25,4.24907032785973,3.939805358323288,4.54781455143034,4.791998935588432,Electronics,2.91,6.28
2022-09-10,Home Office,West,Technology,First Class,New York,706.29,56.92,43.81,2.7863794010422005,2.873254898272626,4.435429788783234,4.326586383721192,Pharmacy,3.52,5.73
2022-06-07,Home Office,West,Furniture,First Class,New York,969.43,240.48,18.61,1.0219467810603824,1.3713881404301445,3.2952172336671417,2.806087848666907,Garden,1.25,1.08
2021-01-13,Consumer,Central,Office Supplies,Second Class,Washington,893.07,55.25,194.8,1.875128718460715,3.547721015378992,1.5902977828452296,2.9602638691716545,Clothing,1.92,3.46
2022-09-09,Corporate,West,Technology,Same Day,Texas,786.82,48.61,44.82,1.1902171729264652,2.6649141259486404,3.816594150467408,2.498309184001192,Garden,3.27,3.84
2021-08-14,Home Office,Central,Furniture,Standard Class,Texas,1101.41,236.41,156.47,4.923809619685377,4.915431623383274,4.779151436132533,2.8433181495970414,Clothing,3.25,1.58
2022-02-26,Corporate,East,Office Supplies,First Class,New York,1649.97,338.77,74.1,3.553689339268972,1.2533801005157454,4.277220340678456,1.5660153976070244,Grocery,1.97,5.79
2021-06-17,Home Office,Central,Furniture,Second Class,Washington,1416.36,141.05,164.3,1.0076801108104343,1.6420479175908764,1.306124242517531,2.083937850215318,Electronics,1.37,7.29
2022-01-14,Home Office,South,Technology,First Class,Texas,981.98,97.58,123.01,1.1541167780052666,4.601398772929548,1.0900938647366472,1.7404052255162736,Garden,1.84,1.79
2021-10-17,Home Office,East,Office Supplies,Second Class,Washington,1221.03,176.48,335.5,1.9020881323547547,2.947970274351336,2.8425436514174454,4.523624621563092,Pharmacy,3.12,2.82
2021-04-10,Consumer,Central,Furniture,Same Day,New York,1215.68,290.21,260.81,4.115422086004097,1.772541803666079,4.652034905573448,3.7598926562567296,Garden,2.53,5.13
2021-08-06,Corporate,East,Technology,Standard Class,New York,838.12,146.82,228.62,2.5960767418384405,2.250667456859106,3.8894511776473,1.5333390314200472,Garden,2.18,2.17
2021-11-03,Home Office,West,Furniture,Same Day,Florida,1160.98,251.36,176.28,3.021450042335888,1.3051997852820465,4.997542332422718,2.721638054544283,Grocery,1.19,8.95
2021-12-11,Corporate,East,Technology,First Class,New York,639.75,142.93,37.82,4.490035101900982,3.5356444832468705,3.509194401074603,2.3025704715566695,Garden,1.21,3.33
2021-07-30,Home Office,West,Office Supplies,Second Class,Washington,798.68,61.41,102.86,4.5649717078321075,4.680322179773419,4.528919928513645,1.0597715755059474,Electronics,4.25,7.7
2022-10-31,Corporate,South,Office Supplies,First Class,New York,1059.69,175.66,193.04,2.7113528534588855,3.2807920987625363,4.248100156202552,3.957710054674593,Clothing,3.2,5.42
2022-08-08,Corporate,West,Furniture,Standard Class,California,896.3,221.73,149.65,4.040637910558215,3.567927440163323,3.154435641632883,2.7608392645828452,Grocery,4.73,6.19
2021-10-02,Home Office,West,Office Supplies,Same Day,Florida,1439.12,99.49,388.46,1.936703237050836,2.171217474906826,1.3618021811031613,2.4466389364165546,Electronics,1.98,7.2
2022-02-14,Corporate,West,Furniture,Standard Class,New York,1162.01,161.18,211.24,1.7007455982124347,3.8336759979667465,1.5233321664045207,1.728604406707011,Grocery,1.56,2.21
2022-07-06,Consumer,Central,Furniture,First Class,New York,904.49,183.58,76.36,4.905177146323373,4.660678092920202,4.261927653785947,2.9531570667152227,Garden,1.12,5.55
2021-08-23,Consumer,South,Office Supplies,Same Day,Florida,882.36,218.75,252.58,3.552804042477485,1.1854875785851084,2.4774955618360357,2.086556056419101,Garden,3.37,2.9
2022-09-28,Corporate,East,Furniture,Second Class,California,1046.74,77.4,63.26,3.6291498507688096,1.8691233594751115,3.4105638691951685,3.031105379142233,Electronics,3.37,1.54
2021-10-12,Corporate,West,Furniture,First Class,Florida,736.12,96.35,109.07,4.511351523434385,4.746515499078381,2.166846510259262,2.0015733996093767,Electronics,1.86,8.57
2022-10-27,Home Office,East,Office Supplies,Second Class,Washington,1148.9,230.46,307.24,1.1081376079634588,4.21989277601438,4.566116938951656,2.170581058047664,Clothing,2.63,3.63
2022-10-21,Home Office,East,Technology,Standard Class,Washington,656.17,110.77,141.65,2.143553551472331,1.2810289965577457,4.663985481596695,2.7006521538452626,Electronics,1.48,7.8
2022-12-09,Corporate,West,Furniture,First Class,California,1155.75,260.89,191.0,3.8766800666071455,1.9317281290373542,4.822821362706786,3.443645845609327,Pharmacy,1.59,7.37
2021-06-22,Corporate,Central,Furniture,Second Class,New York,958.85,67.53,200.85,2.818492762514634,2.4607759031488246,4.714547019938506,4.370251688161185,Clothing,3.52,6.15
2022-12-25,Corporate,South,Furniture,Same Day,Florida,1103.65,174.93,151.16,4.771475838214048,2.2771633240588622,3.256068096599825,2.114618577852867,Pharmacy,2.26,6.31
2021-10-29,Corporate,West,Office Supplies,Second Class,Texas,746.85,128.34,93.41,2.8022979856762182,1.2050712755559716,3.4075195925556363,2.309497004059902,Grocery,2.21,5.4
2021-01-01,Consumer,West,Technology,Second Class,California,1061.25,225.89,203.84,1.508128872169718,1.6828665916448164,4.848990769830051,3.578699679060573,Clothing,3.4,4.32
2021-05-19,Corporate,South,Office Supplies,Second Class,Florida,1603.09,351.28,358.66,4.629201064607251,2.129479601477595,2.490538362044834,4.979381464547338,Clothing,1.99,0.72
2022-12-09,Home Office,Central,Office Supplies,First Class,Florida,885.7,128.28,249.65,1.0204670902498467,1.6125345937639608,3.5233479346649688,1.9230640726045505,Clothing,1.06,6.14
2022-03-18,Consumer,South,Office Supplies,Standard Class,California,1079.35,184.42,272.64,4.0350539788116535,4.309806809730998,2.7588731281175685,1.8830943313849104,Pharmacy,2.22,5.7
2021-06-12,Corporate,West,Technology,Second Class,Texas,1376.39,70.98,397.23,1.0333506328785194,3.0816497242742433,2.378887075646608,4.281221682430656,Clothing,4.5,7.34
2021-02-20,Home Office,South,Office Supplies,First Class,Washington,1190.43,223.57,51.91,2.852860186179814,1.885789291235771,4.717769039461141,4.1922784695084125,Pharmacy,4.5,2.83
2021-08-31,Consumer,East,Office Supplies,First Class,Washington,1107.97,58.82,329.01,1.8221867997569174,4.390898843374714,3.2785766636014575,2.316047242569295,Clothing,4.67,4.84
2021-01-21,Corporate,East,Office Supplies,Standard Class,New York,746.58,133.95,50.83,4.806651415053989,4.042666641754765,2.860424451599165,1.0590002843942075,Electronics,1.77,7.43
2022-11-15,Corporate,East,Technology,Standard Class,New York,680.6,102.89,22.77,2.5869619840405815,2.545109476872076,1.2165153884070095,2.7180721926939833,Pharmacy,3.68,8.58
2022-09-23,Corporate,Central,Technology,Second Class,Washington,1013.36,244.03,203.15,1.123811296596657,4.364836817195881,1.6219549294953954,3.173934631284945,Pharmacy,2.97,5.48
2021-05-09,Corporate,East,Technology,Second Class,Texas,884.19,73.05,181.53,4.10717749345026,3.549794286782465,3.162973827056104,4.0406177226370925,Pharmacy,2.05,6.32
2022-04-30,Consumer,South,Technology,First Class,California,995.24,126.15,291.02,2.2663357947491054,3.493837673185402,4.978473282461966,3.6437882292705512,Pharmacy,3.57,3.14
2022-01-01,Home Office,Central,Office Supplies,Standard Class,Florida,1051.41,232.84,245.61,3.5578333603679257,1.4156725020835563,2.837745835018657,3.6885060126273244,Pharmacy,3.44,4.81
2021-04-16,Corporate,South,Technology,Same Day,New York,830.89,126.98,102.92,2.620912210041913,2.6328190820184627,3.500766412339532,4.2135225202668884,Grocery,1.58,5.21
2022-12-08,Consumer,Central,Furniture,First Class,Washington,1123.53,239.23,206.76,2.7540563668036744,1.2856574786575488,4.406769715209974,4.099487525303612,Grocery,4.04,1.86
2021-08-14,Consumer,South,Office Supplies,Second Class,Florida,1464.64,221.87,273.51,2.0551857706888024,2.603650929233915,4.673588427063456,2.893015659553581,Garden,4.64,1.16
2022-10-15,Home Office,West,Furniture,Standard Class,California,747.66,139.42,173.44,4.153330433696275,1.2377920835590284,2.4645202870808967,1.4192503074033893,Electronics,2.24,2.27
2021-04-29,Consumer,Central,Technology,First Class,California,882.61,199.74,157.56,2.854881960551273,1.7715075847141422,1.654375156307962,4.257342282213265,Electronics,1.4,8.43
2022-06-30,Consumer,West,Furniture,Same Day,New York,987.6,60.21,120.55,1.1584699855119487,2.82552405005208,4.885211907062143,3.4070960001263875,Pharmacy,2.45,5.06
2021-06-01,Home Office,West,Office Supplies,Same Day,New York,1285.11,290.66,266.82,4.779068678312902,3.472328473777292,3.109958779091268,1.1320539076711413,Grocery,4.4,1.63
2021-02-08,Consumer,West,Office Supplies,Standard Class,Texas,703.4,60.35,56.01,2.98768313449139,1.7238705057352868,4.543117047239557,4.153964239176028,Clothing,2.85,9.6
2021-09-24,Consumer,West,Office Supplies,First Class,California,733.71,147.52,81.71,2.943887789811461,1.3295741233100289,2.1940247160812367,2.573357706976888,Garden,4.06,1.8
2021-01-07,Home Office,West,Furniture,Same Day,Washington,459.08,74.91,14.13,2.385802621600114,4.494882664520254,1.354653626779457,2.256451585396001,Garden,3.34,6.02
2021-09-20,Consumer,West,Office Supplies,Same Day,California,889.91,103.75,219.55,3.540591341961336,1.3338173367434858,4.51360860639044,3.060193414353273,Clothing,4.9,5.62
2022-09-07,Home Office,South,Office Supplies,First Class,California,1170.04,282.8,35.79,2.606170423380341,3.274881596157751,2.6662535281047828,3.686241326638842,Grocery,3.23,2.49
2021-11-28,Corporate,East,Furniture,Second Class,Texas,1266.31,276.42,122.39,3.997917397179039,4.165009628869139,2.7623102786347413,4.699385511212058,Pharmacy,4.13,1.77
2022-01-06,Corporate,Central,Technology,Same Day,California,1089.29,116.68,303.29,4.50633029467661,1.670162596913765,4.934154171397689,1.1040710923345625,Clothing,2.54,9.25
2021-12-08,Corporate,South,Office Supplies,Same Day,Washington,849.76,76.93,146.35,2.958925859065021,3.585266999124814,2.6353707425861796,2.218686092949018,Pharmacy,2.8,1.67
2022-01-18,Corporate,South,Technology,Same Day,Texas,1176.62,143.31,86.11,3.610209300140132,3.922488017046669,3.2947184043650743,1.1617796037830836,Electronics,2.08,3.29
2022-01-06,Consumer,South,Technology,Same Day,California,1051.08,122.37,313.16,2.1821479713261915,3.8287653051905473,3.949164566937121,4.37252536109434,Clothing,2.01,5.77
2022-11-22,Corporate,South,Office Supplies,Same Day,New York,519.82,42.6,137.97,3.5016111921070023,1.2068388989482095,1.900793746114748,3.8141512365068833,Garden,3.21,7.17
2021-09-16,Home Office,East,Furniture,Standard Class,Florida,692.98,164.57,20.63,3.5409575741798593,3.5663546619116806,2.078791683307343,2.0822808732298914,Clothing,3.68,3.22
2021-11-29,Home Office,East,Technology,Second Class,California,1377.97,313.52,105.8,3.0478996998341934,1.6284645289547721,3.9553015476897753,4.077536643042848,Electronics,1.14,0.85
2022-11-01,Home Office,Central,Furniture,Same Day,Washington,1080.55,243.09,212.06,1.6393842318722398,2.2078650251461682,4.228579140450574,3.5335192582967117,Grocery,1.16,6.44
2022-06-06,Home Office,Central,Office Supplies,Same Day,Washington,656.3,92.63,44.4,3.9012394676621938,4.715254846333945,1.8023858372686754,3.6405221389528104,Pharmacy,1.11,5.66
2022-09-20,Corporate,South,Office Supplies,First Class,New York,1204.99,250.54,199.77,2.2786564385306116,1.2089261771524296,2.2349564533159882,4.001718853044901,Clothing,3.13,1.05
2022-01-25,Home Office,Central,Office Supplies,First Class,California,1265.36,154.46,73.52,2.5528591616041614,4.446914613463399,1.0348851896462752,1.6439091482542092,Garden,3.33,5.77
2022-09-21,Corporate,West,Office Supplies,Standard Class,California,891.24,197.96,182.78,4.406175408993457,3.204910224407112,2.5393308498091622,3.4018392563772526,Clothing,3.2,3.61
2021-07-01,Home Office,South,Office Supplies,Standard Class,California,1164.42,269.32,191.03,3.7245002163621845,1.1252927678925935,4.604459702671772,3.070571725267437,Grocery,2.94,8.2
2021-08-24,Home Office,Central,Office Supplies,Second Class,Washington,64.97,10.24,18.92,1.3306835884998058,4.0159861234321514,2.605361864136693,2.3619140806544405,Pharmacy,3.24,3.87
2021-07-13,Corporate,Central,Furniture,Second Class,Texas,1243.39,180.59,60.68,3.2615163539896925,4.430008293435055,4.0360596797624115,3.9224952782498255,Electronics,2.2,5.84
2022-08-15,Corporate,West,Office Supplies,Same Day,Texas,1293.79,202.53,212.06,1.347680457633854,2.8302062753585644,1.2295481952337548,2.7369604385973054,Clothing,4.66,5.44
2021-03-04,Consumer,South,Technology,First Class,New York,718.82,70.17,72.17,3.5818259610150167,4.1673567683734785,3.3515789898588975,2.8802723294106105,Electronics,4.4,9.45
2021-11-29,Consumer,East,Technology,Second Class,Washington,1070.52,73.19,200.91,2.5786092486428114,4.6418833208186285,4.816175655970531,1.8369378420910185,Garden,3.0,6.14
2022-07-14,Consumer,South,Office Supplies,Same Day,Florida,915.47,116.62,63.12,4.251995828576418,3.272918831950318,4.937536152675931,3.955816072581792,Pharmacy,3.45,6.68
2022-08-12,Home Office,East,Furniture,First Class,New York,974.37,201.51,271.23,4.120715273665246,4.666764448876355,3.3136155292343337,1.0424017722685766,Grocery,3.44,4.55
2022-10-24,Home Office,Central,Office Supplies,Standard Class,Texas,893.78,166.56,122.45,4.998833515099707,2.6678998507914686,1.0572757844589917,2.988930587432632,Pharmacy,1.96,1.79
2021-05-01,Home Office,East,Office Supplies,Same Day,Florida,666.93,145.51,90.18,2.196681091010833,4.24746058396716,4.3595825718987875,3.1505794490041383,Garden,1.64,4.97
2021-12-12,Consumer,South,Office Supplies,Same Day,New York,1472.6,206.6,350.53,1.7003151830559688,4.122663997715108,3.9388607424498154,2.0703381113152557,Electronics,4.56,7.37
2022-06-10,Consumer,Central,Office Supplies,Standard Class,New York,922.42,69.05,251.99,1.7412729535363103,3.8757194896451623,1.0987247309550439,1.674093439384475,Clothing,2.57,5.35
2021-08-11,Consumer,East,Furniture,First Class,Washington,1026.19,158.57,157.27,3.395675946766915,2.6457841760134597,4.026647546666971,2.3918449867600606,Electronics,4.64,6.24
2022-08-28,Home Office,East,Technology,Standard Class,California,747.65,43.29,174.71,2.3381766043129977,2.8729076450628406,3.8779933344176754,1.423472137801133,Electronics,3.77,8.08
2021-08-25,Corporate,South,Technology,Same Day,Texas,740.78,100.87,38.33,4.627419319597406,1.8375772857146173,1.3863711769806302,3.8847319099783317,Garden,3.93,0.58
2021-04-16,Consumer,Central,Technology,Second Class,Texas,1103.15,99.6,91.78,1.3174250027858219,2.1123453631078837,3.145508984644659,3.3245325505138084,Garden,1.73,5.76
2021-08-02,Corporate,Central,Technology,First Class,California,1131.6,247.65,238.73,4.059267247677575,3.729040618027977,3.195503909918469,1.1670758701823813,Grocery,4.55,7.32
2022-06-03,Home Office,East,Technology,Same Day,Florida,1219.48,92.42,339.94,2.958842580121621,2.3017549085240065,4.579419858439177,4.815319208860901,Grocery,4.18,9.71
2022-09-05,Consumer,East,Technology,Standard Class,Florida,1275.94,184.92,56.13,3.5497337440440324,3.897185221628744,2.772488957738245,4.087048676495906,Garden,1.23,8.55
2022-07-15,Home Office,East,Furniture,First Class,Florida,947.45,120.35,46.4,3.351296978199042,3.4976418018536575,3.2366302400643403,4.897559139088899,Pharmacy,4.6,7.88
2022-07-07,Corporate,West,Office Supplies,Same Day,California,888.95,194.75,260.3,3.121034415696616,2.4258544521775494,3.203785765076187,3.5710807897888723,Electronics,3.18,3.63
2021-06-08,Home Office,Central,Furniture,First Class,Washington,1186.7,192.63,43.27,3.7933894198735274,1.6704731847840617,3.077503746315891,4.768454882857126,Clothing,3.79,5.18
2022-01-25,Home Office,East,Furniture,Second Class,Washington,840.64,121.89,18.86,3.1828253551432995,2.2790123424066606,4.412633928405775,4.212615669758837,Clothing,4.31,6.57
2021-05-24,Consumer,East,Furniture,Second Class,New York,1217.94,206.12,200.0,4.6898867906904655,2.4609190323539245,4.786517278288925,2.2346576578169537,Clothing,1.92,9.52
2022-05-01,Corporate,Central,Furniture,Second Class,Texas,1093.63,105.46,82.11,3.20671034358975,3.5831287230842315,4.659687954480889,4.016591578951166,Garden,2.37,9.94
2021-02-07,Consumer,West,Furniture,First Class,California,1288.76,198.83,124.12,4.678662929666573,1.2472885234524025,1.7858065742117857,1.4864260677584458,Grocery,4.23,8.02
2022-07-26,Home Office,Central,Furniture,Second Class,Washington,1167.6,140.12,220.9,4.225340310835071,4.464460031293699,4.4719993998731695,3.0253974253492197,Electronics,2.48,6.25
2022-09-18,Home Office,West,Office Supplies,First Class,Texas,736.39,52.86,82.37,4.390191427016841,3.5012008191477553,2.2710192820419306,4.635088467521474,Pharmacy,3.62,9.96
2021-04-06,Corporate,South,Furniture,First Class,Florida,783.59,163.22,234.09,4.589149896770634,1.212710319390252,1.0512460086663733,3.0984815315766876,Garden,4.28,8.45
2021-12-19,Home Office,Central,Furniture,Standard Class,California,1183.12,144.53,90.13,1.8102256913798613,2.0058234483165265,3.1324971139488174,4.786847717605169,Garden,4.1,5.4
2022-05-12,Consumer,Central,Technology,Same Day,Texas,1476.76,156.21,385.33,2.370218471628159,1.6024251574908002,1.377092641741632,2.527084090314595,Garden,3.42,5.54
2021-07-28,Corporate,South,Technology,Second Class,Washington,669.3,33.54,176.57,4.597495810302718,3.327362265634079,2.997232957916472,3.0966143016371106,Clothing,4.7,3.54
2021-10-16,Home Office,Central,Office Supplies,Same Day,Florida,1005.8,57.93,137.69,1.5968591660841858,3.2760659060286272,3.9591017061235463,3.277981858442691,Grocery,2.19,3.68
2021-03-04,Consumer,South,Furniture,Same Day,New York,1070.42,107.44,320.3,2.960579568696714,2.4568278851029617,4.383100324710629,4.841990734182517,Pharmacy,2.71,8.06
2022-01-30,Consumer,West,Technology,Standard Class,New York,618.56,71.69,56.91,1.4189941931106889,4.039107834924996,2.2912534831271136,3.830726052020459,Pharmacy,4.09,2.4
2022-02-01,Corporate,Central,Furniture,Second Class,New York,1119.53,212.52,40.76,1.610187226321266,1.2470886483978703,4.355215435525851,3.379260491175264,Garden,4.05,5.21
2022-08-29,Home Office,South,Technology,Same Day,Washington,976.72,120.81,170.42,3.355557143294985,4.309479107834388,1.2285205942217465,1.2628363379285963,Garden,3.64,6.78
2022-02-18,Consumer,East,Technology,First Class,California,475.86,99.6,5.79,2.584406062405581,4.5541124976397755,3.4624857402316005,1.8922273322295666,Clothing,1.5,8.73
2021-12-13,Corporate,West,Technology,Same Day,Texas,1405.43,235.32,207.31,2.6947685024868333,1.7435042607683848,2.398278975234731,1.4934555549050907,Pharmacy,3.31,7.02
2021-05-31,Consumer,West,Technology,First Class,Washington,784.2,94.19,198.15,3.0325258070139975,4.761777372900563,3.1950081744092818,3.0446333329848874,Electronics,4.86,2.65
2022-02-08,Home Office,East,Furniture,First Class,Texas,679.37,55.35,89.48,3.6429116479864216,3.9294606727923,1.7677911693865576,4.963269911351471,Grocery,2.06,3.98
2022-01-25,Consumer,East,Office Supplies,First Class,Washington,1105.04,55.55,76.42,2.997317897681913,4.573783152566383,1.924940712171122,4.350217617325793,Clothing,1.28,2.75
2022-08-19,Home Office,South,Technology,Standard Class,Florida,1139.37,144.27,95.87,2.3670895559087266,4.1659274193185265,4.345542888190662,2.9553404415703146,Grocery,1.06,4.87
